State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,Latitude,Longitude
madhya pradesh,jhabua,thandla,Soyabean,Yellow,FAQ,28-02-2025,4000,4000,4000,22.77111111,74.59
gujarat,banaskanth,thara,Mustard,Other,FAQ,28-02-2025,5250,5755,5502.5,24.8333,72.6333
gujarat,banaskanth,thara,Castor Seed,Castor seed,FAQ,28-02-2025,6300,6525,6412.5,24.8333,72.6333
gujarat,banaskanth,thara,Cotton,RCH-2,Non-FAQ,28-02-2025,6750,7055,6902.5,24.8333,72.6333
gujarat,banaskanth,thara,Bajra(Pearl Millet/Cumbu),Other,FAQ,28-02-2025,2795,2850,2822.5,24.8333,72.6333
gujarat,banaskanth,thara,Guar Seed(Cluster Beans Seed),Other,FAQ,28-02-2025,4625,4800,4712.5,24.8333,72.6333
gujarat,banaskanth,thara,Wheat,Other,FAQ,28-02-2025,2750,3250,3000,24.8333,72.6333
gujarat,banaskanth,thara(shihori),Bajra(Pearl Millet/Cumbu),Other,FAQ,28-02-2025,2820,2870,2845,24.8333,72.6333
gujarat,banaskanth,thara(shihori),Cummin Seed(Jeera),Bold,FAQ,28-02-2025,18805,19305,19055,24.8333,72.6333
gujarat,banaskanth,thara(shihori),Mustard,Big 100 Kg,Non-FAQ,28-02-2025,5200,5600,5400,24.8333,72.6333
gujarat,banaskanth,thara(shihori),Castor Seed,Caster,FAQ,28-02-2025,6330,6500,6415,24.8333,72.6333
madhya pradesh,tikamgarh,tikamgarh,Groundnut,Big (With Shell),Non-FAQ,28-02-2025,4200,4200,4200,24.74388889,78.83805556
madhya pradesh,tikamgarh,tikamgarh,Wheat,Wheat,FAQ,28-02-2025,2848,2850,2850,24.74388889,78.83805556
madhya pradesh,tikamgarh,tikamgarh,Groundnut,Big (With Shell),FAQ,28-02-2025,4050,4410,4200,24.74388889,78.83805556
madhya pradesh,tikamgarh,tikamgarh,Wheat,Mill Quality,FAQ,28-02-2025,2845,2845,2845,24.74388889,78.83805556
maharashtra,gondiya,tiroda,Paddy(Dhan)(Common),Other,Non-FAQ,28-02-2025,2051,2101,2076,21.4,79.93333333
telangana,nalgonda,tirumalagiri,Groundnut,Local,Non-FAQ,28-02-2025,5269,6309,6169,17.60472222,79.11833333
telangana,nalgonda,tirumalagiri,Cowpea (Lobia/Karamani),Cowpea (Whole),FAQ,28-02-2025,6519,6519,6519,17.60472222,79.11833333
telangana,nalgonda,tirumalagiri,Black Gram (Urd Beans)(Whole),Local,FAQ,28-02-2025,5511,5511,5511,17.60472222,79.11833333
telangana,nalgonda,tirumalagiri,Arhar (Tur/Red Gram)(Whole),Local,FAQ,28-02-2025,5461,7092,6083,17.60472222,79.11833333
chattisgarh,bastar,tokapal,Tamarind Fruit,Tamarind Fruit,FAQ,28-02-2025,3200,3400,3300,19,81
maharashtra,dharashiv(usmanabad),tuljapur,Jowar(Sorghum),Jowar ( White),Local,28-02-2025,2500,3800,3500,18.1167,76.4
maharashtra,dharashiv(usmanabad),tuljapur,Wheat,Other,FAQ,28-02-2025,2500,2875,2800,18.1167,76.4
maharashtra,dharashiv(usmanabad),tuljapur,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,7000,7200,7100,18.1167,76.4
maharashtra,dharashiv(usmanabad),tuljapur,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5100,5230,5200,18.1167,76.4
maharashtra,dharashiv(usmanabad),tuljapur,Soyabean,Other,Local,28-02-2025,3950,3950,3950,18.1167,76.4
karnataka,tumkur,turvekere,Copra,Copra,FAQ,28-02-2025,14000,14500,14000,13.35638889,76.56861111
karnataka,tumkur,turvekere,Copra,other,FAQ,28-02-2025,9500,11000,10500,13.35638889,76.56861111
karnataka,udupi,udupi,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,2900,3000,3000,13.33333333,74.75
karnataka,udupi,udupi,Thondekai,Thondekai,FAQ,28-02-2025,2500,3000,2800,13.33333333,74.75
karnataka,udupi,udupi,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,28-02-2025,3000,3500,3300,13.33333333,74.75
karnataka,udupi,udupi,Potato,Potato,FAQ,28-02-2025,2100,2200,2200,13.33333333,74.75
karnataka,udupi,udupi,Bitter gourd,Bitter Gourd,FAQ,28-02-2025,3400,3500,3500,13.33333333,74.75
karnataka,udupi,udupi,Carrot,Carrot,FAQ,28-02-2025,1900,2000,2000,13.33333333,74.75
karnataka,udupi,udupi,Bottle gourd,Bottle Gourd,FAQ,28-02-2025,1900,2000,2000,13.33333333,74.75
karnataka,udupi,udupi,Sweet Potato,Sweet Potato,FAQ,28-02-2025,2500,2600,2600,13.33333333,74.75
karnataka,udupi,udupi,Snakeguard,Snakeguard,FAQ,28-02-2025,800,1000,900,13.33333333,74.75
karnataka,udupi,udupi,Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,500,800,700,13.33333333,74.75
karnataka,udupi,udupi,Onion,Onion,FAQ,28-02-2025,3000,3200,3100,13.33333333,74.75
karnataka,udupi,udupi,Tomato,Tomato,FAQ,28-02-2025,800,1200,1000,13.33333333,74.75
karnataka,udupi,udupi,Green Chilli,Green Chilly,FAQ,28-02-2025,3900,4000,4000,13.33333333,74.75
karnataka,udupi,udupi,Capsicum,Capsicum,FAQ,28-02-2025,2500,2600,2600,13.33333333,74.75
karnataka,udupi,udupi,Raddish,Raddish,FAQ,28-02-2025,1900,2000,2000,13.33333333,74.75
karnataka,udupi,udupi,Brinjal,Brinjal,FAQ,28-02-2025,800,1500,1000,13.33333333,74.75
karnataka,udupi,udupi,Drumstick,Drumstick,FAQ,28-02-2025,6900,7000,7000,13.33333333,74.75
karnataka,udupi,udupi,Beans,Beans (Whole),FAQ,28-02-2025,3500,4500,4000,13.33333333,74.75
karnataka,udupi,udupi,Seemebadnekai,Seemebadanekai,FAQ,28-02-2025,1400,1500,1500,13.33333333,74.75
karnataka,udupi,udupi,Cabbage,Cabbage,FAQ,28-02-2025,800,1000,900,13.33333333,74.75
madhya pradesh,ujjain,ujjain,Wheat,Mill Quality,FAQ,28-02-2025,2650,2720,2720,23.14416667,75.55416667
madhya pradesh,ujjain,ujjain,Soyabean,Soybean-Organic,FAQ,28-02-2025,4150,4150,4150,23.14416667,75.55416667
madhya pradesh,ujjain,ujjain,Mustard,Mustard,FAQ,28-02-2025,5061,5528,5528,23.14416667,75.55416667
madhya pradesh,ujjain,ujjain,Onion,Onion,Non-FAQ,28-02-2025,1002,2671,1800,23.14416667,75.55416667
madhya pradesh,ujjain,ujjain,Potato,Local,FAQ,28-02-2025,1042,1042,1042,23.14416667,75.55416667
madhya pradesh,ujjain,ujjain,Lentil (Masur)(Whole),Masur Dal,FAQ,28-02-2025,5550,5550,5550,23.14416667,75.55416667
maharashtra,thane,ulhasnagar,Jowar(Sorghum),Other,Local,28-02-2025,3400,3800,3600,19.31638889,73.15888889
maharashtra,thane,ulhasnagar,Wheat,Other,FAQ,28-02-2025,3000,3400,3200,19.31638889,73.15888889
maharashtra,thane,ulhasnagar,Rice,Other,Local,28-02-2025,4000,5000,4500,19.31638889,73.15888889
maharashtra,nagpur,umared,Soyabean,Yellow,Non-FAQ,28-02-2025,3200,4130,3920,20.80277778,79.42861111
maharashtra,nagpur,umared,Cotton,Desi,Local,28-02-2025,6600,7110,7050,20.80277778,79.42861111
maharashtra,dharashiv(usmanabad),umarga,Soyabean,Yellow,Non-FAQ,28-02-2025,3650,3800,3717,18.1167,76.4
maharashtra,dharashiv(usmanabad),umarga,Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5100,5300,5173,18.1167,76.4
maharashtra,dharashiv(usmanabad),umarga,Green Gram (Moong)(Whole),Green (Whole),Non-FAQ,28-02-2025,6500,6500,6500,18.1167,76.4
maharashtra,dharashiv(usmanabad),umarga,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,7151,7400,7270,18.1167,76.4
madhya pradesh,umariya,umariya,Kodo Millet(Varagu),Kondo,FAQ,28-02-2025,2300,2320,2300,23.2025,80.0725
madhya pradesh,umariya,umariya,Wheat,Wheat,FAQ,28-02-2025,2403,2405,2405,23.2025,80.0725
madhya pradesh,umariya,umariya,Paddy(Dhan)(Common),Dhan,Non-FAQ,28-02-2025,1800,2000,2000,23.2025,80.0725
madhya pradesh,umariya,umariya,Wheat,Wheat,Non-FAQ,28-02-2025,2300,2750,2750,23.2025,80.0725
madhya pradesh,umariya,umariya,Wheat,Local,Non-FAQ,28-02-2025,2750,2750,2750,23.2025,80.0725
maharashtra,yavatmal,umarked(danki),Soyabean,Yellow,Non-FAQ,28-02-2025,3900,4000,3950,20.66888889,78.2275
maharashtra,yavatmal,umarked(danki),Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,5600,5800,5700,20.66888889,78.2275
maharashtra,yavatmal,umarkhed,Soyabean,Yellow,Non-FAQ,28-02-2025,3900,4000,3950,20.66888889,78.2275
maharashtra,yavatmal,umarkhed,Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,5600,5800,5700,20.66888889,78.2275
gujarat,anand,umreth,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,28-02-2025,2800,2875,2870,22.54444444,73.07083333
gujarat,mehsana,unava,Castor Seed,Castor seed,FAQ,28-02-2025,6350,6425,6405,24.1,72.4
gujarat,mehsana,unava,Cotton,Other,FAQ,28-02-2025,6155,7495,6955,24.1,72.4
gujarat,mehsana,unava,Mustard,Other,FAQ,28-02-2025,5000,5925,5530,24.1,72.4
madhya pradesh,ujjain,unhel,Wheat,Wheat,FAQ,28-02-2025,2281,2955,2701,23.33555556,75.54944444
gujarat,mehsana,unjha,Soanf,Soanf,FAQ,28-02-2025,6625,45500,22750,23.79777778,72.39444444
gujarat,mehsana,unjha,Corriander seed,Coriander Seed,FAQ,28-02-2025,6400,11850,9000,23.79777778,72.39444444
gujarat,mehsana,unjha,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,28-02-2025,16000,26800,20500,23.79777778,72.39444444
gujarat,mehsana,unjha,Suva (Dill Seed),Suva (Dill Seed),FAQ,28-02-2025,6775,7525,7125,23.79777778,72.39444444
gujarat,mehsana,unjha,"Sesamum(Sesame,Gingelly,Til)",Sesame,FAQ,28-02-2025,8250,10905,9500,23.79777778,72.39444444
gujarat,mehsana,unjha,Ajwan,Ajwan,FAQ,28-02-2025,6450,12690,11125,23.79777778,72.39444444
gujarat,mehsana,unjha,Mustard,Mustard,Non-FAQ,28-02-2025,5125,6095,5500,23.79777778,72.39444444
gujarat,mehsana,unjha,Methi Seeds,Methiseeds,FAQ,28-02-2025,4905,4905,4905,23.79777778,72.39444444
gujarat,mehsana,unjha,Isabgul (Psyllium),Isabgul (Psyllium),FAQ,28-02-2025,10850,14125,13050,23.79777778,72.39444444
gujarat,sabarkantha,vadali,Maize,Other,FAQ,28-02-2025,2250,2415,2332,23.25277778,73.2125
gujarat,sabarkantha,vadali,Wheat,Other,FAQ,28-02-2025,2800,3100,2950,23.25277778,73.2125
gujarat,sabarkantha,vadali,Mustard,Other,Non-FAQ,28-02-2025,5000,5135,5067,23.25277778,73.2125
gujarat,sabarkantha,vadali,Castor Seed,Other,FAQ,28-02-2025,6100,6275,6187,23.25277778,73.2125
gujarat,sabarkantha,vadali,Jowar(Sorghum),Other,FAQ,28-02-2025,4500,4625,4562,23.25277778,73.2125
gujarat,sabarkantha,vadali,Cotton,Other,FAQ,28-02-2025,6900,7685,7292,23.25277778,73.2125
gujarat,sabarkantha,vadali,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,5900,6740,6320,23.25277778,73.2125
gujarat,banaskanth,vadgam,Castor Seed,Other,FAQ,28-02-2025,6240,6250,6250,24.8333,72.6333
gujarat,banaskanth,vadgam,Mustard,Other,FAQ,28-02-2025,5255,5605,5425,24.8333,72.6333
gujarat,banaskanth,vadgam,Wheat,Lokwan Gujrat,FAQ,28-02-2025,3000,3000,3000,24.8333,72.6333
gujarat,surendranagar,vadhvan,Green Chilli,Green Chilly,FAQ,28-02-2025,2000,2500,2250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Tinda,Tinda,FAQ,28-02-2025,3500,4000,3750,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,28-02-2025,3500,4000,3750,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Bottle gourd,Bottle Gourd,FAQ,28-02-2025,500,750,625,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Banana - Green,Banana - Green,FAQ,28-02-2025,1500,2000,1750,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Tomato,Tomato,FAQ,28-02-2025,500,1000,750,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Peas Wet,Peas Wet,FAQ,28-02-2025,2500,3500,3000,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Onion Green,Onion Green,FAQ,28-02-2025,1000,1500,1250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Drumstick,Drumstick,FAQ,28-02-2025,3500,4500,4000,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Bitter gourd,Bitter Gourd,FAQ,28-02-2025,3500,4500,4000,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,2000,3000,2500,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Spinach,Spinach,FAQ,28-02-2025,1000,1500,1250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Lemon,Lemon,FAQ,28-02-2025,4500,5500,5000,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,French Beans (Frasbean),French Beans (Frasbean),FAQ,28-02-2025,1000,1500,1250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Elephant Yam (Suran),Elephant Yam (Suran),FAQ,28-02-2025,4500,5000,4750,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Potato,Potato,FAQ,28-02-2025,1500,2000,1750,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Methi(Leaves),Methi,FAQ,28-02-2025,1000,2000,1500,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Carrot,Carrot,FAQ,28-02-2025,1000,2000,1500,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Coriander(Leaves),Coriander,FAQ,28-02-2025,1000,1500,1250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Apple,Apple,Medium,28-02-2025,19000,20000,19500,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Cauliflower,Cauliflower,FAQ,28-02-2025,1000,1500,1250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Banana,Other,Medium,28-02-2025,2000,3000,2500,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,4000,4500,4250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Cabbage,Cabbage,FAQ,28-02-2025,500,1000,750,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Guar,Gwar,FAQ,28-02-2025,9000,9500,9250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Garlic,Garlic,FAQ,28-02-2025,10000,10500,10250,22.57916667,71.19972222
gujarat,surendranagar,vadhvan,Brinjal,Brinjal,FAQ,28-02-2025,2000,3000,2500,22.57916667,71.19972222
maharashtra,beed,vadvani,Cotton,Other,Local,28-02-2025,7000,7100,7050,18.79472222,76.19527778
maharashtra,satara,vai,Cucumbar(Kheera),Other,Local,28-02-2025,1200,2000,1600,17.83333333,73.77222222
maharashtra,satara,vai,Bhindi(Ladies Finger),Other,Local,28-02-2025,4000,5000,4500,17.83333333,73.77222222
maharashtra,satara,vai,Ginger(Green),Other,Local,28-02-2025,2500,3000,2750,17.83333333,73.77222222
maharashtra,satara,vai,Cabbage,Other,Local,28-02-2025,400,600,450,17.83333333,73.77222222
maharashtra,satara,vai,Cauliflower,Other,Local,28-02-2025,800,1000,900,17.83333333,73.77222222
maharashtra,satara,vai,Tomato,Local,Local,28-02-2025,500,1500,1000,17.83333333,73.77222222
maharashtra,satara,vai,Bottle gourd,Other,Local,28-02-2025,1500,2000,1750,17.83333333,73.77222222
maharashtra,satara,vai,Ridgeguard(Tori),Other,Local,28-02-2025,3000,4000,3500,17.83333333,73.77222222
gujarat,valsad,valsad,Banana,Other,Medium,28-02-2025,1500,1600,1550,20.51666667,73.2875
telangana,medak,vantamamidi,Cucumbar(Kheera),Cucumbar,FAQ,28-02-2025,200,800,500,17.88305556,77.88222222
telangana,medak,vantamamidi,Cabbage,Cabbage,FAQ,28-02-2025,500,500,500,17.88305556,77.88222222
telangana,medak,vantamamidi,Bhindi(Ladies Finger),Bhindi,FAQ,28-02-2025,1500,3000,2250,17.88305556,77.88222222
telangana,medak,vantamamidi,Groundnut pods (raw),Groundnut pods (raw),FAQ,28-02-2025,3500,3500,3500,17.88305556,77.88222222
telangana,medak,vantamamidi,Bottle gourd,Bottle Gourd,FAQ,28-02-2025,500,500,500,17.88305556,77.88222222
telangana,medak,vantamamidi,Onion Green,Onion Green,FAQ,28-02-2025,1000,1500,1250,17.88305556,77.88222222
telangana,medak,vantamamidi,French Beans (Frasbean),French Beans (Frasbean),FAQ,28-02-2025,1500,2500,2000,17.88305556,77.88222222
telangana,medak,vantamamidi,Drumstick,Drumstick,FAQ,28-02-2025,1500,1500,1500,17.88305556,77.88222222
telangana,medak,vantamamidi,Tomato,Local,FAQ,28-02-2025,500,500,500,17.88305556,77.88222222
telangana,medak,vantamamidi,Brinjal,Arkasheela Mattigulla,FAQ,28-02-2025,500,1000,750,17.88305556,77.88222222
telangana,medak,vantamamidi,Potato,Local,FAQ,28-02-2025,500,1000,750,17.88305556,77.88222222
telangana,medak,vantamamidi,Bitter gourd,Bitter Gourd,FAQ,28-02-2025,1500,2500,2000,17.88305556,77.88222222
telangana,medak,vantamamidi,Green Chilli,Green Chilly,FAQ,28-02-2025,1500,1500,1500,17.88305556,77.88222222
telangana,medak,vantamamidi,Pumpkin,Other,FAQ,28-02-2025,500,500,500,17.88305556,77.88222222
telangana,medak,vantamamidi,Field Pea,Field Pea,FAQ,28-02-2025,1500,2000,1750,17.88305556,77.88222222
madhya pradesh,balaghat,varaseoni,Paddy(Dhan)(Common),Paddy Medium,FAQ,28-02-2025,1900,1900,1900,21.93,80.35194444
maharashtra,amarawati,varud(rajura bazar),Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,28-02-2025,7125,7260,7192,20.9333,77.75
maharashtra,amarawati,varud(rajura bazar),Soyabean,Yellow,Non-FAQ,28-02-2025,3390,3990,3705,20.9333,77.75
maharashtra,amarawati,varud(rajura bazar),Bengal Gram(Gram)(Whole),Other,Non-FAQ,28-02-2025,5280,5325,5294,20.9333,77.75
maharashtra,thane,vasai,Rice,1009 Kar,Local,28-02-2025,3390,4850,3950,19.31638889,73.15888889
maharashtra,mumbai,vashi new mumbai,Onion,Other,Local,28-02-2025,1200,2800,2000,19.076,72.8777
maharashtra,mumbai,vashi new mumbai,Potato,Other,Local,28-02-2025,1000,1800,1400,19.076,72.8777
gujarat,banaskanth,vav,Castor Seed,Other,FAQ,28-02-2025,6350,6462.5,6400,24.8333,72.6333
gujarat,banaskanth,vav,Mustard,Other,FAQ,28-02-2025,5500,5741.25,5700,24.8333,72.6333
gujarat,banaskanth,vav,Cummin Seed(Jeera),Other,FAQ,28-02-2025,15000,19325,18500,24.8333,72.6333
telangana,karimnagar,vemulawada,Cotton,Cotton (Unginned),FAQ,28-02-2025,7200,7500,7350,18.25,79.01666667
gujarat,gir somnath,veraval,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),FAQ,28-02-2025,6675,7025,6900,20.92,70.58
gujarat,gir somnath,veraval,Soyabean,Other,Non-FAQ,28-02-2025,3520,3795,3770,20.92,70.58
gujarat,gir somnath,veraval,Black Gram (Urd Beans)(Whole),Other,FAQ,28-02-2025,6520,8255,6995,20.92,70.58
gujarat,gir somnath,veraval,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),Non-FAQ,28-02-2025,6005,6755,6675,20.92,70.58
gujarat,gir somnath,veraval,Corriander seed,Coriander Seed,FAQ,28-02-2025,5505,7025,6505,20.92,70.58
gujarat,gir somnath,veraval,Soyabean,Other,FAQ,28-02-2025,3810,3865,3850,20.92,70.58
gujarat,gir somnath,veraval,Wheat,Medium Fine,FAQ,28-02-2025,2255,2890,2575,20.92,70.58
gujarat,gir somnath,veraval,Mustard,Mustard,FAQ,28-02-2025,5000,5955,5755,20.92,70.58
gujarat,gir somnath,veraval,Methi Seeds,Other,FAQ,28-02-2025,4525,5425,5275,20.92,70.58
gujarat,gir somnath,veraval,Millets,Millets,FAQ,28-02-2025,2025,2905,2800,20.92,70.58
gujarat,gir somnath,veraval,Groundnut,G20,FAQ,28-02-2025,4505,5495,5205,20.92,70.58
gujarat,gir somnath,veraval,Bengal Gram(Gram)(Whole),Other,FAQ,28-02-2025,4525,5240,5100,20.92,70.58
madhya pradesh,vidisha,vidisha,Paddy(Dhan)(Common),Basumathi,FAQ,28-02-2025,2451,2505,2451,23.52555556,77.82361111
madhya pradesh,vidisha,vidisha,Paddy(Dhan)(Common),Puspa (MR 301),FAQ,28-02-2025,2800,2800,2800,23.52555556,77.82361111
madhya pradesh,vidisha,vidisha,Paddy(Dhan)(Common),Paddy,FAQ,28-02-2025,2750,2850,2750,23.52555556,77.82361111
madhya pradesh,vidisha,vidisha,Paddy(Dhan)(Common),Dhan,FAQ,28-02-2025,2450,2600,2500,23.52555556,77.82361111
gujarat,mehsana,vijapur,Wheat,Other,Non-FAQ,28-02-2025,2850,3350,3000,24.1,72.4
gujarat,mehsana,vijapur,Castor Seed,Other,FAQ,28-02-2025,6200,6405,6325,24.1,72.4
gujarat,mehsana,vijapur(gojjariya),Castor Seed,Other,FAQ,28-02-2025,6205,6205,6205,24.1,72.4
gujarat,mehsana,vijapur(gojjariya),Wheat,Other,Non-FAQ,28-02-2025,2500,3200,2900,24.1,72.4
gujarat,mehsana,vijapur(gojjariya),Cotton,Other,Non-FAQ,28-02-2025,7400,7400,7400,24.1,72.4
gujarat,sabarkantha,vijaynagar(kundlakap),Wheat,Other,FAQ,28-02-2025,2540,2620,2580,23.25277778,73.2125
gujarat,ahmedabad,viramgam,Cotton,Other,Non-FAQ,28-02-2025,6330,7180,6755,22.15,71.89166667
gujarat,ahmedabad,viramgam,Bengal Gram(Gram)(Whole),Desi (Whole),Non-FAQ,28-02-2025,5140,5235,5190,22.15,71.89166667
gujarat,ahmedabad,viramgam,Mustard,Mustard,Non-FAQ,28-02-2025,4250,5245,4750,22.15,71.89166667
gujarat,ahmedabad,viramgam,Wheat,Other,FAQ,28-02-2025,2625,2965,2795,22.15,71.89166667
gujarat,ahmedabad,viramgam,Castor Seed,Castor seed,FAQ,28-02-2025,6000,6215,6105,22.15,71.89166667
gujarat,junagarh,visavadar,Soyabean,Black,FAQ,28-02-2025,2815,3605,3210,21.33888889,70.74861111
gujarat,junagarh,visavadar,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,28-02-2025,7570,9480,8525,21.33888889,70.74861111
gujarat,junagarh,visavadar,Corriander seed,Other,FAQ,28-02-2025,5610,7180,6395,21.33888889,70.74861111
gujarat,junagarh,visavadar,Groundnut (Split),Groundnut(Split),FAQ,28-02-2025,5115,6055,5585,21.33888889,70.74861111
gujarat,junagarh,visavadar,Wheat,Lokwan Gujrat,FAQ,28-02-2025,2550,2770,2660,21.33888889,70.74861111
gujarat,junagarh,visavadar,Methi Seeds,Other,FAQ,28-02-2025,3815,4455,4135,21.33888889,70.74861111
gujarat,junagarh,visavadar,Groundnut,Other,FAQ,28-02-2025,4675,5455,5095,21.33888889,70.74861111
gujarat,junagarh,visavadar,Onion,Onion,FAQ,28-02-2025,765,1405,1085,21.33888889,70.74861111
gujarat,junagarh,visavadar,Mustard,Mustard,FAQ,28-02-2025,4610,6130,5370,21.33888889,70.74861111
gujarat,junagarh,visavadar,Arhar (Tur/Red Gram)(Whole),Other,FAQ,28-02-2025,5625,7105,6365,21.33888889,70.74861111
gujarat,junagarh,visavadar,Green Gram (Moong)(Whole),Other,FAQ,28-02-2025,4625,6105,5365,21.33888889,70.74861111
gujarat,junagarh,visavadar,Kulthi(Horse Gram),Other,FAQ,28-02-2025,4765,5195,4980,21.33888889,70.74861111
gujarat,mehsana,visnagar,Mustard,Other,FAQ,28-02-2025,4750,5810,5280,24.1,72.4
gujarat,mehsana,visnagar,Bajra(Pearl Millet/Cumbu),Other,FAQ,28-02-2025,2350,2720,2535,24.1,72.4
gujarat,mehsana,visnagar,Wheat,Other,FAQ,28-02-2025,2750,3165,2957,24.1,72.4
gujarat,mehsana,visnagar,Cotton,Other,FAQ,28-02-2025,6250,7625,6937,24.1,72.4
gujarat,mehsana,visnagar,Castor Seed,Other,FAQ,28-02-2025,6055,6477,6266,24.1,72.4
gujarat,mehsana,visnagar,Guar Seed(Cluster Beans Seed),Other,FAQ,28-02-2025,4000,4900,4450,24.1,72.4
maharashtra,sangli,vita,Tomato,Other,Local,28-02-2025,500,1000,750,17.30916667,74.87861111
maharashtra,sangli,vita,Green Chilli,Other,Local,28-02-2025,4000,6000,5500,17.30916667,74.87861111
maharashtra,sangli,vita,Brinjal,Other,Local,28-02-2025,1000,1500,1350,17.30916667,74.87861111
maharashtra,sangli,vita,Bhindi(Ladies Finger),Other,Local,28-02-2025,4000,5000,4500,17.30916667,74.87861111
gujarat,surat,vyra,Paddy(Dhan)(Common),Common,Non-FAQ,28-02-2025,2200,2250,2225,21.17027778,73.06861111
gujarat,surat,vyra,Gram Raw(Chholia),Other,FAQ,28-02-2025,6000,6500,6250,21.17027778,73.06861111
gujarat,surat,vyra,Arhar (Tur/Red Gram)(Whole),Desi(Whole),Non-FAQ,28-02-2025,6200,7300,6750,21.17027778,73.06861111
gujarat,surat,vyra,Black Gram (Urd Beans)(Whole),Other,Non-FAQ,28-02-2025,6000,7000,6500,21.17027778,73.06861111
gujarat,surat,vyra,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,28-02-2025,6500,6900,6700,21.17027778,73.06861111
telangana,warangal,warangal,Cauliflower,Cauliflower,FAQ,28-02-2025,1600,2000,1800,18,79.58333333
